Post_url,Image_BaseName,description,commentCount,likeCount,type,pubDate,year,month,Google_Vision_label,text_category,visual_cluster,BERTopic_cluster_id
https://www.instagram.com/p/w93ut7mhdV/,10608114_1532059873742957_166104574_n.jpg,#TrumpAdvice,175,3259,Photo,2014-12-23T22:54:35.000Z,2014,12,Font; Darkness; Graphics; Brand; Photo caption; Illustration; Graphic design; Logo; Art,other,posters and screenshots,45
,45392133_507616779751929_6356568208885568000_n.jpg,"Tonight, POTUS & FLOTUS arrive in #Argentina for the #G20Summit in #BuenosAires! #G20",2007,142030,Photo,2018-11-30T04:18:28.000Z,2018,11,Motor vehicle; Yellow; Automotive design; Suit; Engineering; Font; Event; Tire; Electric blue; Machine,international_relations,vehicles,5
https://www.instagram.com/p/BhW-0uMAFuH/,29715714_204199650182997_4470533172374798336_n.jpg,"Our economy is strong. Our jobs are great. America is open for business!
#AmericaFirst #MAGA #USA 🇺🇸",6889,201564,Photo,2018-04-09T18:04:30.000Z,2018,4,Sleeve; Suit trousers; Gesture; Collar; Tie; Suit; Font; Blazer; Formal wear; Event,economy,official setting,88
,66492251_359822124913600_1064452081205322131_n.jpg,"Today, I am also directing the Department of Justice to propose legislation ensuring that those who commit hate crimes and mass murders face the DEATH PENALTY - and that this capital punishment be delivered quickly, decisively, and without years of needless delay.",9639,209585,Video,2019-08-05T17:24:27.000Z,2019,8,Microphone; Chin; Tie; Jaw; Coat; News; Spokesperson; Audio equipment; Suit; Public address system,#N/A,#N/A,#N/A
https://www.instagram.com/p/BP-g7tJj-XF/,16230330_1044345255670591_3583197485981499392_n.jpg,‪Moment of prayer last night after my nomination of Judge Neil Gorsuch for #SCOTUS. It was an honor having Maureen and Fr. Scalia join us.‬,14490,234851,Photo,2017-02-01T17:07:51.000Z,2017,2,Picture frame; Property; Photograph; Coat; Tie; Suit; Social group; Red; House; Chair,law,summits and negotiations,53
,12534465_1020943944615453_470203657_n.jpg,Behind the scenes with #Trump2016 - for the #TrumpTrain,529,18000,Photo,2016-01-15T04:51:20.000Z,2016,1,Trousers; Outerwear; Shirt; Coat; Standing; Audio equipment; Musical instrument accessory; Entertainment; Automotive design; Television crew,election,other,79
https://www.instagram.com/p/BL_hTrCja9A/,14723524_1771096889827239_3561420283803860992_n.jpg,#Obamacare is a disaster. 25% rate increases -- on average. Time to repeal & replace!,1745,42295,Photo,2016-10-25T16:24:47.000Z,2016,10,World; Map; Ecoregion; Natural environment; Screenshot; Electric blue; Font; Atlas; Parallel; Transport,healthcare,posters and screenshots,23
https://www.instagram.com/p/BpvYbJQFx9A/,43689798_480756242330153_5190772672919987187_n.jpg,"Another fantastic #MAGARally tonight in the Great State of Florida. In just 3 days, the People of Florida are going to elect Rick Scott and Ron DeSantis to protect your jobs, defend your BORDERS, and CONTINUE MAKING AMERICA  GREAT AGAIN! Vote.GOP🇺🇸",2815,160362,Photo,2018-11-04T01:41:08.000Z,2018,11,Flag; Sky; Flag of the united states; Gesture; Fan; Crowd; Red; Community; City; Event,election,rallies and public events,3
https://www.instagram.com/p/BcDUwKigj3J/,24177289_192554904628563_247892554408787968_n.jpg,"Today, President Donald J. Trump on his visit to the U.S. Capitol walks with the Chairman of the U.S. Senate Republican Policy Committee John Barrasso, R-WY, and U.S. Senate Majority Leader Mitch McConnell, R-KY.",1303,79355,Photo,2017-11-28T20:14:20.000Z,2017,11,Suit trousers; Tie; Picture frame; Coat; Lighting; Dress shirt; Gesture; Suit; Door; Collar,president_life,official setting,16
https://www.instagram.com/p/Bu_voqvFsBg/,54429346_156506692020759_7103864744580997277_n.jpg,"Today, President Donald J. Trump welcomed the Prime Minister of the Republic of Ireland, Leo Varadkar, to the @WhiteHouse.",1874,122751,Photo,2019-03-14T16:48:46.000Z,2019,3,Coat; Chair; Flag; Suit; Interaction; Dress; Microphone; Podium; Official; Crowd,#N/A,official setting,#N/A
https://www.instagram.com/p/BQLpx-iD5FQ/,16465717_247659865680999_6550666403119104000_n.jpg,‪Visiting #CENTCOM #USSOCOM- and supporting our amazing #USTroops this afternoon.‬,9633,114768,Photo,2017-02-06T19:35:17.000Z,2017,2,Curtain; Flag; Coat; Entertainment; Theater curtain; Chair; Suit; Spokesperson; T-shirt; Event,military,summits and negotiations,43
https://www.instagram.com/p/Bwx3mFUAlvI/,57029181_2147370688675303_835601051433920701_n.jpg,"Thoughts and prayers to all of those affected by the shooting at the Synagogue in Poway, California. God bless you all. Suspect apprehended. Law enforcement did outstanding job. Thank you!",5135,238520,Photo,2019-04-28T00:31:45.000Z,2019,4,Gesture; Tie; Suit; Font; Pianist; Musical instrument; Blazer; Formal wear; Event; Musical instrument accessory,greetings_condolences,official setting,55
,120259395_2765220980471432_8198076280906896871_n.jpg,"#Repost @teamtrump
・・・
President Trump on Joe Biden: ""There’s nothing smart about you Joe. 47 years, you’ve done nothing.""

#Debates2020",13085,692260,Video,2020-09-30T02:09:42.000Z,2020,9,Outerwear; Coat; Tie; Suit; Gesture; Dress shirt; News; Spokesperson; Collar; Blazer,#N/A,#N/A,#N/A
https://www.instagram.com/p/8yZhpNGhQg/,11848817_892282364195510_597680492_n.jpg,I will be hosting @nbcsnl on November 7th. Looking forward to it!,13219,23369,Photo,2015-10-13T18:15:45.000Z,2015,10,Smile; Chin; Dress shirt; Neck; Sleeve; Happy; Gesture; Collar; Bow tie; Tie,president_life,unofficial setting,19
https://www.instagram.com/p/BB6LkDPmhV8/,12747757_207998849555136_893985019_n.jpg,What a great day in #SouthCarolina! Thank you! #TrumpTrain,11611,27435,Photo,2016-02-18T01:24:38.000Z,2016,2,Light; Product; Field house; Fan; World; Crowd; Red; Entertainment; Stage; Sport venue,election,rallies and public events,96
https://www.instagram.com/p/BAjAU_sGhV7/,12407495_529507580560035_175827981_n.jpg,Behind the scenes at #GOPDebate for the #TrumpTrain!,1344,20753,Photo,2016-01-15T04:52:32.000Z,2016,1,Outerwear; Product; Coat; Hat; Suit; T-shirt; Fan; Crowd; Stage equipment; Event,election,rallies and public events,79
,19932879_1355188564595561_1791039789504397312_n.jpg,"The #G20Summit was a wonderful success and carried out beautifully by Chancellor Angela Merkel. On behalf of @FLOTUS Melania, and my team, Thank you!
#Germany #Hamburg 
#G20 #USA 🇺🇸",2458,64432,Video,2017-07-08T19:14:23.000Z,2017,7,Light; World; Interior design; Architecture; Line; Wall; Art; Red; Building; Flag,#N/A,#N/A,#N/A
https://www.instagram.com/p/BnZAcbAAjPW/,40094436_435218540334845_7150848767691417794_n.jpg,"🚨Happening Now: Policy Time - TRADE, underway now. #TeamTrumpBTS",1640,80567,Photo,2018-09-06T16:05:31.000Z,2018,9,Furniture; Picture frame; Chair; Flag; Lighting; Interior design; Window; Curtain; Table; Suit,election,summits and negotiations,89
,118945170_349389349533713_8606122538951976947_n.jpg,Joe Biden’s America!,9780,216393,Video,2020-09-10T18:02:42.000Z,2020,9,Water resources; Atmosphere; Water; Nature; Azure; Rectangle; Font; Horizon; Astronomical object; Sky,#N/A,#N/A,#N/A
https://www.instagram.com/p/BK6bYAnDsWd/,14474378_957863237658738_2380113555086114816_n.jpg,"This is a massive MOVEMENT! Join us today: www.DonaldJTrump.com
#TrumpTrain #USA",2305,59895,Photo,2016-09-28T20:25:21.000Z,2016,9,Product; Field house; World; Fan; Competition event; Crowd; Championship; Leisure; Event; Arena,election,rallies and public events,6
,47582424_1313169175512232_5387738779188362718_n.jpg,,11503,242058,Video,2019-01-03T20:43:50.000Z,2019,1,Sleeve; Font; Engineering; Event; T-shirt; Job; Brand; Flooring; Graphics; Advertising,#N/A,#N/A,#N/A
https://www.instagram.com/p/BEmF8fXmhQL/,12479060_1703177183288060_179756552_n.jpg,#VOTE #Trump2016 on Tuesday- and make sure you VOTE for the below #delegates in your congressional district! #PAPrimary #TrumpTrain #Pennsylvania #PA,6204,25721,Photo,2016-04-24T19:44:55.000Z,2016,4,Product; Font; Material property; Poster; Advertising; Electric blue; Parallel; Document; Magenta; Transport,election,posters and screenshots,12
https://www.instagram.com/p/BgsF4xxAFqE/,29088495_361014694397998_6448789912001970176_n.jpg,"March 23, 2018🔟📸
#TeamTrumpBTS",2619,80595,Photo,2018-03-24T02:18:53.000Z,2018,3,Property; Furniture; Table; Coat; Window; Curtain; Flag; Chair; Interior design; Suit,#N/A,summits and negotiations,#N/A
https://www.instagram.com/p/BBQ0oCRGheN/,12545315_829059730549445_2117494746_n.jpg,"Live on WHO NEWS RADIO 1040- #DesMoines, #Iowa. #TrumpTrain",7525,20449,Photo,2016-02-01T23:55:20.000Z,2016,2,Coat; Automotive design; Microphone; Suit; Chair; Curtain; Building; Spokesperson; Audio equipment; Event,election,official setting,29
https://www.instagram.com/p/CJd6NBTMZlE/,134429497_2461274834179441_8375991434627206380_n.jpg,,12828,877871,Photo,2020-12-31T15:34:35.000Z,2020,12,Flag of the united states; Flag; Hat; Tie; People; Suit; Fan; Event; Flag Day (USA); Formal wear,#N/A,rallies and public events,#N/A
,17662534_794541480686555_1881444457333653504_n.jpg,"‪Melania and I are honored to light up the White House this evening, for ‬
‪#WorldAutismAwarenessDay. Join us & #LIUB. 45.wh.gov/TE8ak1 ‬",4650,185852,Photo,2017-04-03T01:01:18.000Z,2017,4,Building; Plant; Water; Light; Window; Sky; Flag; Fountain; World; Tree,greetings_condolences,outdoors,2
,120199133_881558812585035_6593483827731982909_n.jpg,"#Repost @teamtrump
・・・
President @realDonaldTrump on Lordstown Motors in #Ohio: The area is ""absolutely booming"" now",4108,183194,Video,2020-09-28T19:32:13.000Z,2020,9,Tire; Vehicle; Car; Land vehicle; Wheel; Window; Motor vehicle; Automotive tire; Mode of transport; Automotive exterior,#N/A,#N/A,#N/A
,12558289_1543706749274858_899177464_n.jpg,"#Repost from @barstool_sports #TrumpTrain
••••••
 you find out you are going to see Donald Trump live #makeamericagreatagain ",26484,33198,Video,2016-01-28T01:00:53.000Z,2016,1,Nose; Hair; Smile; Mouth; Ear; Human body; Jaw; Gesture; Eyelash; Happy,#N/A,#N/A,#N/A
https://www.instagram.com/p/B5nHx_OhANC/,75341352_820675505050339_1361327074051258199_n.jpg,"President Donald J. Trump meets with NATO Secretary General Jens Stoltenberg during a one on one meeting Tuesday, Dec. 3, 2019, at Winfield House in London.",3828,235872,Photo,2019-12-03T13:04:05.000Z,2019,12,Plant; Flower; Blue; Tie; Flag; Houseplant; Red; Suit; Table; People,international_relations,summits and negotiations,25
,22793905_354106291702293_3755671698867748864_n.jpg,Today is National Prescription Drug Take Back Day. Everyone can help fight the #OpioidEpidemic by participating! DEA.gov,4969,80760,Video,2017-10-28T14:42:39.000Z,2017,10,Microphone; Outerwear; Organ; Tie; Gesture; Dress shirt; Formal wear; Official; Suit; Event,#N/A,#N/A,#N/A
https://www.instagram.com/p/Bwm4lD3hoT7/,56806706_389426138580823_5944826086571902977_n.jpg,The Wall is being rapidly built! The Economy is GREAT! Our Country is Respected again!,15798,488960,Photo,2019-04-23T18:08:42.000Z,2019,4,Sleeve; Tie; Gesture; Happy; Collar; Smile; Font; Suit; Poster; Blazer,economy,official setting,88
https://www.instagram.com/p/BAh5jJMGhWB/,12547667_1028317627190824_1668456124_n.jpg,"#TrumpTrain #Repost @aziaelion 
・・・
#TrumpTrain #pensacola #florida #trumpfortruth #MakeAmericaGreatAgain #teamtrump #trump4president #Trump2016",425,15183,Photo,2016-01-14T18:34:03.000Z,2016,1,Outerwear; Product; Gesture; Fan; T-shirt; Sports jersey; Crowd; Sports; Championship; Competition event,election,rallies and public events,123
https://www.instagram.com/p/B6E7dTkBf2u/,75523339_543514229828264_8260924105909946050_n.jpg,"#ArmyNavyGame 🇺🇸🇺🇸
#Army #Navy #Football",1932,315943,Photo,2019-12-15T02:53:37.000Z,2019,12,Footwear; Trousers; Product; Coat; Gesture; Fan; Player; Suit; Crowd; Team sport,military,rallies and public events,113
,11380273_423413427839482_1446700157_n.jpg,Hillary Clinton reaches new low. #TrumpVlog,9864,11278,Video,2015-06-19T14:42:45.000Z,2015,6,Picture frame; Dress shirt; Tie; Sleeve; Gesture; Collar; Table; Blazer; Suit; Formal wear,#N/A,#N/A,#N/A
,49725341_311255162862530_5517344809928408779_n.jpg,"Departing the @WhiteHouse for the Southern Border, in #Texas....",3050,172268,Photo,2019-01-10T15:33:28.000Z,2019,1,Sky; Videographer; Television crew; Bicycles--Equipment and supplies; Tree; Video camera; Camera; Morning; Jacket; Crowd,president_life,other,82
,92953379_266013451082643_4235221600691453534_n.jpg,"#Repost @whitehouse
・・・
As New York continues its battle against the outbreak, the federal government is right there with them.",3315,107122,Video,2020-04-10T01:20:52.000Z,2020,4,Coat; Tie; Spokesperson; Microphone; Suit; Blazer; Public speaking; Speech; Event; Official,#N/A,#N/A,#N/A
,40409337_2173190216260234_8225131774304731245_n.jpg,#NewBern #NorthCarolina 🇺🇸,1011,85580,Photo,2018-09-19T16:56:59.000Z,2018,9,Photograph; White; Motor vehicle; Hat; Black; Human; Black-and-white; Sun hat; Crowd; Style,election,other,38
,32668694_235210670586137_6192823983012839424_n.jpg,"#Repost @whitehouse
・・・
Natalie Gulbis at the White House Sports and Fitness Day: “I’ve learned so many lessons from playing sports, self-discipline, dedication, passion, integrity, a work ethic, had to overcome adversity, the list goes on…”",747,44025,Video,2018-06-03T16:38:08.000Z,2018,6,Hair; Vertebrate; Sleeve; Mammal; Grass; Leisure; T-shirt; Fun; Recreation; Competition event,#N/A,#N/A,#N/A
https://www.instagram.com/p/BpnVv9Qg3O-/,43984920_170256310587747_2581057805523685699_n.jpg,"President Donald J. Trump is joined by Presidential Adviser @IvankaTrump and Director of the National Economic Council Larry Kudlow, at Our Pledge to America’s Workers event Wednesday, Oct. 31, 2018,
in the State Dining Room of the @WhiteHouse.",973,88451,Photo,2018-10-31T22:43:50.000Z,2018,10,Shoe; Leg; Chair; Flag; Tie; Suit; Entertainment; Event; White-collar worker; Official,#N/A,official setting,#N/A
https://www.instagram.com/p/BAr-PFQGhWs/,12519150_1059877104035464_1806309533_n.jpg,#DonaldTrump @libertyuniversity #TrumpTrain!,454,16121,Photo,2016-01-18T16:27:25.000Z,2016,1,Product; Field house; World; Fan; Entertainment; Crowd; Stadium; Stage; Chair; Sport venue,election,rallies and public events,65
https://www.instagram.com/p/Bmv8YGZAXRC/,39352505_2207023452863469_8699214434209366016_n.jpg,"Fake News, of which there is soooo much (this time the very tired New Yorker) falsely reported that I was going to take the extraordinary step of denying Intelligence Briefings to President Obama. Never discussed or thought of!",1652,78344,Photo,2018-08-21T17:21:06.000Z,2018,8,Chair; Font; Musical instrument; Suit; Crowd; Event; Music; City; Advertising; Motor vehicle,president_life,rallies and public events,8
,42003704_920331214831707_4686423071108488775_n.jpg,"#Repost @flotus
・・・
Thank you Malawi! 🇺🇸 🇲🇼",2005,78114,Video,2018-10-05T23:05:29.000Z,2018,10,Flag; White; Smile; Gesture; Military person; Headgear; People; Military uniform; Sharing; Event,#N/A,#N/A,#N/A
https://www.instagram.com/p/BAN94hdmhdi/,12407349_565802896903166_551954436_n.jpg,#TrumpTrain,4731,27141,Photo,2016-01-07T00:47:07.000Z,2016,1,Product; Human; Crowd; Social group; Community; People; Event; Hat; Fan; T-shirt,election,rallies and public events,65
,47417279_1007777512766132_6816087145358515690_n.jpg,"If anybody but your favorite President, Donald J. Trump, announced that, after decimating ISIS in Syria, we were going to bring our troops back home (happy & healthy), that person would be the most popular hero in America. With me, hit hard instead by the Fake News Media. Crazy!",14184,422318,Photo,2018-12-24T04:21:53.000Z,2018,12,Hand; Cricket cap; Sleeve; Gesture; Baseball cap; Collar; Sunglasses; Cap; Suit; Spokesperson,military,military,112
https://www.instagram.com/p/B735thzBJcc/,82498032_118263492850037_5100140884191054883_n.jpg,I will always stand with the State of Israel and the Jewish people. I strongly support their safety and security and their right to live within their historical homeland. It's time for peace!,20207,441567,Photo,2020-01-28T18:31:01.000Z,2020,1,Ecoregion; Map; World; Font; Slope; Parallel; Diagram; Atlas; Art; Illustration,international_relations,posters and screenshots,44
,87581736_503554453695646_385197115112226590_n.jpg,"#Repost @whitehouse
・・・
President @realdonaldtrump: “The First Lady and I have just traveled 8,000 miles around the globe to deliver a message to every citizen across this nation: America loves India. America respects India. And America will always be faithful and loyal friends to the Indian people.” 🇺🇸🇮🇳",5155,426360,Video,2020-02-24T14:52:39.000Z,2020,2,Product; Microphone; Tie; Podium; Gesture; Event; Sportswear; Suit; Fan; Smile,#N/A,#N/A,#N/A
https://www.instagram.com/p/pcQyh-mhTQ/,10424623_847250448637497_181992040_n.jpg,#TBT Saturday Night Live,852,2809,Photo,2014-06-19T21:59:37.000Z,2014,6,Smile; Facial expression; Dress shirt; Neck; Sleeve; Happy; Gesture; Collar; Tie; Formal wear,other,unofficial setting,57
,24839076_170893016835036_1119699378521505792_n.jpg,"Thank you for having me! Together, we’re going to #MAGA.
Repost @happywookiee
・・・
President Trump gets introduced to a massive standing ovation tonight in Pensacola. Thank you for coming to The Emerald coast @realdonaldtrump with @brookitybrooke and @landydoodles",14449,106564,Video,2017-12-10T05:01:23.000Z,2017,12,Product; Fan; Crowd; Red; Flag; Event; Audience; Arena; Stadium; Public event,#N/A,#N/A,#N/A
https://www.instagram.com/p/BvfaWs1lN6l/,55770593_163616987876753_2450127950312869214_n.jpg,"Thank you to the House Republicans for sticking together and the BIG WIN today on the Border. Today’s vote simply reaffirms Congressional Democrats are the party of Open Borders, Drugs and Crime!",4080,227593,Photo,2019-03-26T23:58:31.000Z,2019,3,Suit trousers; Dress shirt; Tie; Sleeve; Gesture; Flash photography; Collar; Font; Blazer; Suit,election,official setting,11
https://www.instagram.com/p/BeYM0PMgXiL/,26871895_515622408806860_6531855941011243008_n.jpg,"2018 World Economic Forum - Davos, Switzerland. 📸WH Photos; Shea Craighead",1765,58111,Photo,2018-01-25T15:51:50.000Z,2018,1,Fashion; Lighting; Crowd; Chair; City; Event; Suit; Stage equipment; Job; Public event,international_relations,rallies and public events,5
,18160406_1629997387014918_4040114085663080448_n.jpg,#TeamTrumpBTS during President Trump's call to the Space Station.,1627,77986,Video,2017-04-24T22:27:15.000Z,2017,4,World; Wood; Shelf; Flooring; Floor; Waste container; Hardwood; Paint; Shelving; Event,#N/A,#N/A,#N/A
,11327921_789462824501862_1538082711_n.jpg,Who do you want negotiating for us? #MakeAmericaGreatAgain,8723,10646,Video,2015-06-22T16:42:21.000Z,2015,6,Font; Graphics; Brand; Logo; Darkness; Photo caption,#N/A,#N/A,#N/A
https://www.instagram.com/p/BthycHvle4F/,51098332_2332995136946667_7396183150716667956_n.jpg,#2019 #SOTU,3758,318717,Photo,2019-02-06T05:04:40.000Z,2019,2,Podium; Tie; Lectern; Suit; Flag; Font; Blazer; Spokesperson; Public address system; Varnish,other,official setting,-1
https://www.instagram.com/p/BoH-yWSgQY6/,42190432_1115085465308420_6400328929233243451_n.jpg,"President Donald J. Trump and the President of the Republic of South Korea Moon Jae-in participate in the United States-Korea Free Trade Agreement signing ceremony Monday, Sept. 24, 2018, at the Lotte New York Palace in New York.",1380,103078,Photo,2018-09-24T21:55:20.000Z,2018,9,Table; Tie; Flag; Organ; Spokesperson; Social group; Suit; Community; Microphone; Blazer,international_relations,official setting,25
https://www.instagram.com/p/BLr8mQsDTDc/,14719263_1777716062480947_3526503058680840192_n.jpg,Beautiful evening in #Wisconsin - THANK YOU for your incredible support tonight! Everyone get out on November 8th - and #VOTE! LETS MAKE #AMERICA GREAT AGAIN! #TrumpTrain #TrumpRally #VoteTrumpPence16 #USA,1799,53951,Photo,2016-10-18T01:58:26.000Z,2016,10,Blue; World; Product; Crowd; Display device; Technology; Event; Logo; Multimedia; Advertising,election,rallies and public events,21
https://www.instagram.com/p/Bq1N0dzl252/,45587129_2006236922825130_7240538071442530114_n.jpg,The historic USMCA is a truly groundbreaking achievement. All of our countries will benefit greatly!🇺🇸🇲🇽🇨🇦,1054,76063,Photo,2018-12-01T04:35:18.000Z,2018,12,Flag; Tie; Smile; Curtain; Coat; Flag of the united states; Gesture; News; Social group; Suit,economy,official setting,46
,17663406_849981041819249_8997153699897802752_n.jpg,Joint press conference with King AbdullahII in the Rose Garden- looking out from the Oval Office. #USA🇺🇸 #TeamTrumpBTS,822,85999,Photo,2017-04-05T20:30:53.000Z,2017,4,Plant; Flower; Property; Botany; Shade; Fixture; Architecture; Interior design; Table; Rectangle,international_relations,outdoors,118
https://www.instagram.com/p/BnoxNzOg0jN/,40927909_1626991577413161_502378070492002481_n.jpg,"VIA #FEMA: If you need to evacuate for #Hurricane #Florence, today is your last day to go before the storm arrives. You can text SHELTER and your zip code (i.e. SHELTER 12345) to 4FEMA (43362) to locate an open emergency shelter near you.",1298,48731,Photo,2018-09-12T19:00:17.000Z,2018,9,Organism; Font; Parallel; Terrestrial plant; Brand; Screenshot; Diagram; Electric blue; Graphics; Advertising,nature,posters and screenshots,1
,60764107_837169933348727_7031512343473016667_n.jpg,"#Repost @WhiteHouse
・・・
""We right now probably have the best relationship with Japan that we've ever had.""",1233,76573,Video,2019-05-25T16:13:27.000Z,2019,5,Flag; Blue; Flag of the united states; Gesture; Suit; Tie; Flag Day (USA); Spokesperson; Government agency; Blazer,#N/A,#N/A,#N/A
https://www.instagram.com/p/BpXyXWlgcTv/,44504738_193380894907926_3692220268242607517_n.jpg,"To those in the Caravan, turnaround, we are not letting people into the United States illegally. Go back to your Country and if you want, apply for citizenship like millions of others are doing!",8929,273846,Photo,2018-10-25T21:46:02.000Z,2018,10,Coat; Suit; Tie; Font; Microphone; Blazer; Event; News; Advertising; Formal wear,border,official setting,22
https://www.instagram.com/p/B7EsYJAhYOP/,80631958_128920604847500_848159429323483191_n.jpg,"#Repost @statedept
・・・
President @realDonaldTrump: The United States is ready to embrace peace with all who seek it.",50165,767592,Photo,2020-01-08T21:13:14.000Z,2020,1,Microphone; Outerwear; Public address system; Lectern; Coat; Font; Podium; Spokesperson; Suit; Music,international_relations,official setting,76
https://www.instagram.com/p/BwaGUTJAuP9/,56320476_359269408267459_2417407604111112409_n.jpg,"“On battlegrounds all over the world, these brave patriots risk their lives and shed their blood to defend our nation, our people, and our great American flag . . . Their legacy of service is a gift to every single American. Through their example, we witness the daily triumph of the human spirit and the unmatched valor of the American patriot.”",2247,144028,Photo,2019-04-18T18:58:37.000Z,2019,4,Chair; Coat; Interaction; Curtain; Suit; Social group; Microphone; Houseplant; Public address system; Event,#N/A,summits and negotiations,#N/A
,19228139_231710804002592_955211768991318016_n.jpg,"1 of 2 --
A message prior to this evenings #CongressionalBaseballGame. #Baseball #USA #WashingtonDC",1205,77510,Video,2017-06-16T00:10:22.000Z,2017,6,Forehead; Microphone; Tie; Coat; Flag; Gesture; Collar; Suit; Blazer; Dress shirt,#N/A,#N/A,#N/A
,23161720_161889477885284_1528296994827665408_n.jpg,"Today, it was my pleasure and great #honor to #announce my nomination of Jerome Powell to be the next #Chairman of the #FederalReserve. 
#USA",2392,83727,Video,2017-11-02T22:40:30.000Z,2017,11,Plant; Flag; Coat; Tie; Military person; Flag of the united states; Suit; Government agency; Picture frame; Military officer,#N/A,#N/A,#N/A
,42748223_239059960291693_8218261114610862653_n.jpg,"#Repost @secretservice
・・・
Today, Special Agent Ronald Shurer II received the Medal of Honor for his actions in Afghanistan while serving in the @usarmy. We could not be more in awe of you Ron, and it is an honor to serve beside you.

#usss #secretservice #army #police #specialagent #sacrifice #honor #usarmy #moh #medalofhonor",1101,94199,Photo,2018-10-02T16:14:12.000Z,2018,10,Clothing; Outerwear; Coat; Flag; Flag of the united states; Podium; Gesture; Suit; Government agency; Military person,#N/A,military,#N/A
,116843245_622964028631544_5821340544580193021_n.jpg,,9601,280854,Video,2020-08-07T00:42:20.000Z,2020,8,Head; Outerwear; Shirt; Podium; Lectern; World; Public address system; Spokesperson; Public speaking; Speech,#N/A,#N/A,#N/A
,70266283_384150089202596_528592984843238193_n.jpg,Great second day in New York City for #UNGA!,2875,107441,Video,2019-09-25T04:11:27.000Z,2019,9,Building; Sky; Window; Flag; Art; Plant; Facade; Urban design; Tower block; Tree,#N/A,#N/A,#N/A
,46851189_2438465809723557_6980313467312957889_n.jpg,A design of our Steel Slat Barrier which is totally effective while at the same time beautiful!,37412,577935,Photo,2018-12-21T22:36:08.000Z,2018,12,Automotive parking light; Tire; Car; Wheel; Vehicle; Automotive lighting; Automotive tire; Hood; Building; Motor vehicle,border,vehicles,22
,42747427_533760527088324_4911012506844841059_n.jpg,"Vote Republican for more JOBS, more WEALTH, and more products made right here in the USA. That's what we want! Vote.GOP",6024,272099,Photo,2018-10-30T18:09:51.000Z,2018,10,Sky; Cloud; World; Coat; Gesture; Travel; Suit; Font; Event; Spokesperson,election,outdoors,11
,11336036_1446149219041338_330042059_n.jpg,A special message for Martin Bashir-,1029,2390,Video,2013-12-04T21:01:40.000Z,2013,12,Picture frame; Tie; Organ; Dress shirt; Coat; Gesture; Suit; Collar; Finger; Blazer,#N/A,#N/A,#N/A
https://www.instagram.com/p/Bmv8gbJAB8d/,38718997_278121279460919_2826963683433775104_n.jpg,A Blue Wave means Crime and Open Borders. A Red Wave means SAFETY and STRENGTH!,5544,206772,Photo,2018-08-21T17:22:15.000Z,2018,8,Flash photography; Font; Blazer; Electric blue; Event; Technology; Formal wear; Suit; Entertainment; Advertising,election,posters and screenshots,11
,49413234_2295686287377845_4184720704092275467_n.jpg,,7386,327757,Photo,2019-01-20T03:55:26.000Z,2019,1,Clothing; Footwear; Shoe; Outerwear; Tie; Coat; Sleeve; Musical instrument; Gesture; Font,#N/A,military,#N/A
https://www.instagram.com/p/BgQ6IcmAKyK/,28433337_413219365771524_8389766464348880896_n.jpg,"Mike Pompeo, Director of the CIA, will become our new Secretary of State. He will do a fantastic job! Thank you to Rex Tillerson for his service! Gina Haspel will become the new Director of the CIA, and the first woman so chosen. Congratulations to all!",4469,159948,Photo,2018-03-13T12:56:40.000Z,2018,3,Font; Terrestrial plant; Screenshot; Circle; Happy,president_life,posters and screenshots,70
https://www.instagram.com/p/By39GjNhbNt/,65193390_389257165042832_8317729090004055533_n.jpg,"Together, we are breaking the most sacred rule in Washington Politics: we are KEEPING our promises to the American People. Because my only special interest is YOU! #Trump2020",8501,445625,Photo,2019-06-19T02:18:06.000Z,2019,6,Gesture; Fan; Hat; Suit; Player; Stadium; Sport venue; Flag; Event; Crowd,american_nation,rallies and public events,27
https://www.instagram.com/p/B1Zg5EUBkSq/,68705997_124074288910811_6772268014812382733_n.jpg,"CONGRATULATIONS @EricTrump and @LaraLeaTrump, on the birth of Carolina Dorothy Trump. So proud!",10387,465919,Photo,2019-08-20T20:08:34.000Z,2019,8,Face; Smile; Hair; Skin; Head; Hand; Hairstyle; Eye; Facial expression; Comfort,other,unofficial setting,91
,13774836_1768816196729393_1516668985_n.jpg,We WILL #MakeAmericaGreatAgain #TrumpPence2016,7891,75658,Video,2016-07-21T04:06:57.000Z,2016,7,Sleeve; Coat; Tie; Collar; Dress shirt; Suit; Blazer; Spokesperson; Font; News,#N/A,#N/A,#N/A
https://www.instagram.com/p/BeeHxL2AnNy/,26869008_174615506602436_411439183849062400_n.jpg,"Taliban targeted innocent Afghans, brave police in Kabul today. Our thoughts and prayers go to the victims, and first responders. We will not allow the Taliban to win!",5626,145836,Photo,2018-01-27T23:03:10.000Z,2018,1,Font; Terrestrial plant; Screenshot; Happy; Circle,greetings_condolences,posters and screenshots,55
,91024022_118815833073174_4474289898954051177_n.jpg,"#Repost @mlb
・・・
Even though we’re apart, we can come together. #OpeningDayAtHome",3356,181074,Video,2020-03-26T21:20:21.000Z,2020,3,Water; Sky; Building; Cloud; Water resources; Atmosphere; Daytime; Skyscraper; World; Nature,#N/A,#N/A,#N/A
